Family.ID	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot
ORTHOMCL7202	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7203	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7204	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7205	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7206	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7207	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7208	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7210	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7211	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7212	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7213	null	1	1	1	1	1	1	2	1	1	1	0
ORTHOMCL7214	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7215	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7216	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7217	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7218	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7219	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7220	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7221	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7222	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7223	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7224	null	1	1	1	1	1	1	0	1	1	1	2
ORTHOMCL7225	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7226	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7227	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7229	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7230	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7231	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7232	null	1	1	1	2	1	1	1	1	1	1	0
ORTHOMCL7233	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7235	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7237	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7238	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7240	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7241	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7242	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7244	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7245	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7246	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7247	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7248	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7249	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7250	null	1	1	1	1	2	1	1	1	0	1	1
ORTHOMCL7251	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7252	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7253	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7254	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7255	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7257	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7258	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7259	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7260	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7261	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7262	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7263	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7264	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7266	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7268	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7270	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7272	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7273	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7274	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7275	null	1	1	1	1	1	1	1	0	2	1	1
ORTHOMCL7276	null	1	1	1	1	1	2	0	1	1	1	1
ORTHOMCL7277	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7278	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7280	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7281	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7282	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7283	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7284	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7285	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7287	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7288	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7289	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7290	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7292	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7296	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7297	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7298	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7300	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7301	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7302	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7303	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7304	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7305	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7308	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7309	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7310	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7311	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7312	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7314	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7315	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7316	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7318	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7319	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7320	null	1	1	1	1	1	0	2	1	1	1	1
ORTHOMCL7321	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7322	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7323	null	1	1	1	1	1	0	1	1	1	1	2
ORTHOMCL7324	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7326	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7328	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7329	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7330	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7331	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7332	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7334	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7335	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7338	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7339	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7340	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7342	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7343	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7344	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7345	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7346	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7347	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7350	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7351	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7352	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7353	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7354	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7355	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7357	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7358	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7359	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7360	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7362	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7363	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7364	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7365	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7366	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7367	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7368	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7369	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7370	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7371	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7372	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7373	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7374	null	1	1	0	1	1	1	1	1	1	1	2
ORTHOMCL7375	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7376	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7377	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7378	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7379	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7380	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7382	null	1	1	1	0	1	1	3	1	0	0	2
ORTHOMCL7383	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7384	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7386	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7387	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7388	null	1	1	1	2	1	1	1	1	0	1	1
ORTHOMCL7389	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7390	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7391	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7392	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7393	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7395	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7396	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7397	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7398	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7400	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7401	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7402	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7403	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7405	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7406	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7407	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7408	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7409	null	1	1	2	1	1	1	1	1	1	0	1
ORTHOMCL7410	null	1	1	1	1	2	1	1	1	0	1	1
ORTHOMCL7411	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7412	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7413	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7414	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7415	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7416	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7417	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7418	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7419	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7420	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7422	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7424	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7426	null	1	1	1	4	1	1	2	0	0	0	0
ORTHOMCL7427	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7428	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7429	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7433	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7435	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7436	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7437	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7438	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7439	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7441	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7443	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7445	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7446	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7448	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7449	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7450	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7451	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7452	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7453	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7454	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7455	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7456	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7457	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7458	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7459	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7461	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7462	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7463	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7464	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7465	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7466	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7468	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7469	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7470	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7471	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7472	null	1	1	2	1	1	1	0	1	1	1	1
ORTHOMCL7473	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7474	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7475	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7476	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7477	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7478	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7479	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7480	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7481	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7482	null	1	1	1	2	1	1	1	1	1	0	1
ORTHOMCL7483	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7486	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7487	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7488	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7489	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7490	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7491	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7493	null	1	1	1	1	1	1	2	1	0	1	1
ORTHOMCL7494	null	1	1	1	2	1	1	1	1	1	0	1
ORTHOMCL7495	null	1	1	1	1	1	1	1	2	1	1	0
ORTHOMCL7496	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7497	null	1	1	1	1	0	1	2	1	1	1	1
ORTHOMCL7499	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7500	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7501	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7504	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7505	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7506	null	1	1	1	1	1	1	1	1	0	1	2
ORTHOMCL7507	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7508	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7509	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7510	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7511	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7512	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7513	null	1	1	1	1	4	0	1	1	0	1	0
ORTHOMCL7514	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7515	null	1	1	1	1	0	1	2	1	1	1	1
ORTHOMCL7516	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7517	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7518	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7519	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7520	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7521	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7522	null	1	1	1	1	1	1	2	0	1	1	1
ORTHOMCL7524	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7525	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7526	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7527	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7529	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7530	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7531	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7532	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7533	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7535	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7536	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7537	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7538	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7540	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7542	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7543	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7545	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7546	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7547	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7548	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7550	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7551	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7552	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7553	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7554	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7555	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7556	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7558	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7560	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7561	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7562	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7563	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7565	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7566	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7568	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7569	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7570	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7571	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7572	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7573	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7574	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7576	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7577	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7578	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7580	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7581	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7583	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7585	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7586	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7589	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7590	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7591	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7592	null	1	1	1	1	0	2	1	1	1	1	1
ORTHOMCL7593	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7594	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7595	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7597	null	1	1	1	1	1	1	1	1	1	0	2
ORTHOMCL7598	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7599	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7600	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7601	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7602	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7603	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7604	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7605	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7606	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7607	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7608	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7609	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7610	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7611	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7612	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7614	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7615	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7616	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7617	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7619	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7620	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7621	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7622	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7623	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7624	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7625	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7626	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7628	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7629	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7630	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7631	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7632	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7633	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7634	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7635	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7637	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7638	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7639	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7640	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7641	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7642	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7643	null	1	1	2	1	1	1	1	1	0	1	1
ORTHOMCL7644	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7645	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7646	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7647	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7648	null	1	1	1	0	2	1	1	1	1	1	1
ORTHOMCL7649	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7650	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7651	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7652	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7653	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7654	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7655	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7656	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7657	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7658	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7660	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7661	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7662	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7663	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7664	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7666	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7667	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7669	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7670	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7671	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7672	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7673	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7674	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7675	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7678	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7679	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7680	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7681	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7683	null	1	1	1	1	1	1	1	1	1	1	1
